accountID;installationID;nationalAdministrator;accountType;accountHolderName
98810;924;Spain;100-Holding Account;Ercros, S.A.
103973;1061;Germany;100-Holding Account;Stadtwerke Reichenbach/Vogtl. GmbH
93772;9;Austria;100-Holding Account;Fernwärme St. Pölten GmbH
109657;204211;France;100-Holding Account;BOREALIS CHIMIE SAS
98811;1062;Spain;100-Holding Account;Seda Outspan Iberia, S.L.
103974;1062;Germany;100-Holding Account;Fernwärmeversorgung Niederrhein GmbH
93773;74;Austria;100-Holding Account;Veitsch-Radex GmbH & Co OG
98812;926;Spain;100-Holding Account;COVESTRO, S.L
93774;58;Austria;100-Holding Account;Energie Steiermark Wärme GmbH
103975;1063;Germany;100-Holding Account;HOMANIT GmbH & Co KG
109658;203801;United Kingdom;100-Holding Account;Top Delight Worldwide Ltd.
98813;938;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
93775;60;Austria;100-Holding Account;Energie Steiermark Wärme GmbH
103976;1064;Germany;100-Holding Account;Kraftwerke Mainz-Wiesbaden AG
109659;204196;Germany;100-Holding Account;Hydro Aluminium Gießerei Rackwitz GmbH
98814;90040;Spain;100-Holding Account;Aena S.M.E., S.A
109660;203814;Germany;100-Holding Account;Hydro Aluminium Rolled Products GmbH
103977;1065;Germany;100-Holding Account;Opel Automobile GmbH
115408;209013;United Kingdom;100-Holding Account;The Royal Bank of Scotland plc
93776;75;Austria;100-Holding Account;Veitsch-Radex GmbH & Co OG
115409;209014;United Kingdom;100-Holding Account;The Royal Bank of Scotland plc
109661;203459;Germany;100-Holding Account;ThyssenKrupp Rasselstein GmbH
93777;104;Austria;100-Holding Account;Kelag Energie & Wärme GmbH
103978;1066;Germany;100-Holding Account;Pharmaserv GmbH
115410;209015;United Kingdom;100-Holding Account;The Royal Bank of Scotland plc
109662;204208;Ireland;100-Holding Account;Motorola Solutions
98817;951;Spain;100-Holding Account;KNAUF GmbH Sucursal en España
115411;209463;France;100-Holding Account;INTERXION FRANCE
93778;77;Austria;100-Holding Account;Veitsch-Radex GmbH & Co OG
109663;203768;Germany;100-Holding Account;Hydro Aluminium Rolled Products GmbH
103979;673;Germany;100-Holding Account;MVV Enamic Contracting GmbH
98819;1502;Spain;100-Holding Account;Compañía Energética de las Villas, S.L.
115412;209464;France;100-Holding Account;INTERXION FRANCE
98820;961;Spain;100-Holding Account;Ercros, S.A.
103980;1067;Germany;100-Holding Account;Stadtwerke Bad Salzuflen GmbH
93779;111;Austria;100-Holding Account;Wienerberger Österreich GmbH
115413;209465;France;100-Holding Account;INTERXION FRANCE
109665;204214;France;100-Holding Account;FERROGLOBE MANGANESE FRANCE
103981;164;Germany;100-Holding Account;Nordzucker AG
98821;90022;Spain;100-Holding Account;Masol Iberia Biofuel, S.L.U.
93780;119;Austria;100-Holding Account;Wienerberger Österreich GmbH
109667;204156;Germany;100-Holding Account;Rinckens als Insolvenzverwalter der Viersen Paperboard GmbH
98822;90033;Spain;100-Holding Account;Solnova Electricidad, S.A.
103982;1068;Germany;100-Holding Account;Stadtwerke Schönebeck GmbH - SWS -
109668;204198;Germany;100-Holding Account;BERZELIUS Stolberg GmbH
93781;112;Austria;100-Holding Account;Wienerberger Österreich GmbH
98823;989;Spain;100-Holding Account;Tierra Atomizada, S.A
93782;113;Austria;100-Holding Account;Wienerberger Österreich GmbH
109669;202778;Austria;100-Holding Account;Styromagnesit Steirische Magnesitindustrie GmbH
103983;1069;Germany;100-Holding Account;GKS-Gemeinschaftskraftwerk Schweinfurt GmbH
103984;1070;Germany;100-Holding Account;Ahlstrom-Munksjö Dettingen GmbH
93783;114;Austria;100-Holding Account;Wienerberger Österreich GmbH
109670;204218;France;100-Holding Account;PRODEVA SA
98824;90041;Spain;100-Holding Account;Ute Bieffe Medital S.A.- Tec 94 S.A.
93784;116;Austria;100-Holding Account;Wienerberger Österreich GmbH
103985;418;Germany;100-Holding Account;Ziegelwerk Herrmann Hess & Sohn GmbH u. Co. KG
109671;204193;Belgium;100-Holding Account;Borealis Antwerpen
98825;1506;Spain;100-Holding Account;Ignis Generacion, S.L.
98826;1024;Spain;100-Holding Account;Heineken España, S.A.
93785;117;Austria;100-Holding Account;Wienerberger Österreich GmbH
103986;1071;Germany;100-Holding Account;Opel Automobile GmbH
109672;204195;Belgium;100-Holding Account;Ineos Manufacturing Belgium
93786;115;Austria;100-Holding Account;Wienerberger Österreich GmbH
103987;1072;Germany;100-Holding Account;Uniper Kraftwerke GmbH
109673;204195;Belgium;100-Holding Account;Ineos Manufacturing Belgium
93787;93;Austria;100-Holding Account;VERBUND Thermal Power GmbH & Co KG
98829;12667697;Spain;100-Holding Account;Gres de Alloza, S.A.
103988;1073;Germany;100-Holding Account;Mainova EnergieDienste GmbH
93788;94;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
103989;1074;Germany;100-Holding Account;BTB BHKW- Träger- und Betreiber GmbH Berlin
115428;209469;United Kingdom;100-Holding Account;UK Power Reserve Limited
98831;90053;Spain;100-Holding Account;Termesol-50, S.A.U
93789;95;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
103990;165;Germany;100-Holding Account;Nordzucker AG
115429;209466;United Kingdom;100-Holding Account;UK Power Reserve Limited
98832;91448514;Spain;100-Holding Account;Compañía Energética de Puente del Obispo, S.L.
93790;99;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
103991;1075;Germany;100-Holding Account;Mayr-Melnhof Gernsbach GmbH
98833;8;Spain;100-Holding Account;LafargeHolcim España, S.A.U.
115430;209467;United Kingdom;100-Holding Account;UK Power Reserve Limited
93791;100;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
98834;887;Spain;100-Holding Account;ANDÍA LACTEOS DE CANTABRIA S.L.
115431;209468;United Kingdom;100-Holding Account;UK Power Reserve Limited
103992;674;Germany;100-Holding Account;PreussenElektra GmbH
93792;101;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
98835;18;Spain;100-Holding Account;AB AZUCARERA IBERIA, S.L.
103993;419;Germany;100-Holding Account;Hagemeister GmbH & Co. KG
93793;96;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
98836;90057;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
103994;1076;Germany;100-Holding Account;envia THERM GmbH
103995;1077;Germany;100-Holding Account;Heizkraftwerk Pforzheim GmbH
93794;97;Austria;100-Holding Account;VERBUND Thermal Power GmbH & Co KG
98837;21;Spain;100-Holding Account;Azucareras Reunidas de Jaén, S.A.
103996;1078;Germany;100-Holding Account;Mainova Aktiengesellschaft
98838;26;Spain;100-Holding Account;Bioenergética Egabrense, S.A.
93795;98;Austria;100-Holding Account;VERBUND Thermal Power GmbH & CO KG
109689;204252;Slovakia;100-Holding Account;Duslo, a.s.
103997;1079;Germany;100-Holding Account;Equinor Storage Deutschland GmbH
93796;110;Austria;100-Holding Account;Sappi Austria Produktions-GmbH & Co. KG
98840;30;Spain;100-Holding Account;Compañía Energética Pata de Mulo, S.L.
103998;1080;Germany;100-Holding Account;RA Klaas, Insolvenzverw. der Voss-Biermann, Lawaczeck GmbH i.I.
98841;44;Spain;100-Holding Account;Viesgo Producción, S.L.
93797;10;Austria;100-Holding Account;Vetropack Austria GmbH
93798;11;Austria;100-Holding Account;Vetropack Austria GmbH
98842;51;Spain;100-Holding Account;Iberdrola Generación Térmica, S.L.
103999;1081;Germany;100-Holding Account;Stadtwerke Schwäbisch Hall GmbH
98843;16;Spain;100-Holding Account;Atlantic Copper, S.L.U.
93799;84;Austria;100-Holding Account;WIEN ENERGIE GmbH
104000;1082;Germany;100-Holding Account;Nordzucker AG
98844;67;Spain;100-Holding Account;Acerinox Europa S.A.U
93800;85;Austria;100-Holding Account;WIEN ENERGIE GmbH
104001;1083;Germany;100-Holding Account;Infraserv GmbH & Co. Gendorf KG
98845;68;Spain;100-Holding Account;Siderúrgica Sevillana, S.A.
93801;86;Austria;100-Holding Account;WIEN ENERGIE GmbH
104002;1084;Germany;100-Holding Account;Stadtwerke Schwäbisch Hall GmbH
115448;209503;France;100-Holding Account;SIORAT
98846;17;Spain;100-Holding Account;AB AZUCARERA IBERIA, S.L.
104003;1085;Germany;100-Holding Account;BTB BHKW- Träger- und Betreiber GmbH Berlin
115449;209242;United Kingdom;100-Holding Account;Forterra Building Products Limited
93802;12;Austria;100-Holding Account;voestalpine Stahl Donawitz GmbH
98847;82;Spain;100-Holding Account;Cerámica del Reino, S.L.
104004;420;Germany;100-Holding Account;Kerawil Tonwerk Wilhelmshöhe GmbH i. I.
93803;55;Austria;100-Holding Account;w&p Zement GmbH
98848;91;Spain;100-Holding Account;Cerámica Gaypa, S.L.
104005;1086;Germany;100-Holding Account;Aktien-Gesellschaft der Dillinger Hüttenwerke
93804;13;Austria;100-Holding Account;voestalpine Stahl Donawitz GmbH
104006;675;Germany;100-Holding Account;PreussenElektra GmbH
98849;93;Spain;100-Holding Account;Cerámica Hermanos Fernández de Bailén, S.L.
93805;56;Austria;100-Holding Account;w&p Zement GmbH
98850;54;Spain;100-Holding Account;VIESGO GENERACIÓN, S.L.
104007;166;Germany;100-Holding Account;Nordzucker AG
93806;57;Austria;100-Holding Account;w&p Kalk GmbH
98851;103;Spain;100-Holding Account;Cerámica la Soledad, S.C.A.
104008;1087;Germany;100-Holding Account;Dr. Otto Suwelack Nachf. GmbH & Co. KG
93807;107;Austria;100-Holding Account;Wienerberger Österreich GmbH
98852;65;Spain;100-Holding Account;Generación Eléctrica Peninsular, S.A.
104009;1088;Germany;100-Holding Account;DuPont de Nemours (Deutschland) GmbH
93808;14;Austria;100-Holding Account;voestalpine Stahl GmbH
98853;108;Spain;100-Holding Account;Gabiabrick Grupo Cerámico, S.L.
93809;23;Austria;100-Holding Account;Baumit GmbH
104010;1089;Germany;100-Holding Account;Fernwärmeversorgungs-GmbH Dessau
98854;139;Spain;100-Holding Account;Ladrillos Virgen de las Nieves de Bailén, S.L.U.
93810;24;Austria;100-Holding Account;Baumit GmbH
104011;1090;Germany;100-Holding Account;BTB BHKW- Träger- und Betreiber GmbH Berlin
98855;146;Spain;100-Holding Account;Materiales Cerámicos San Martín S.L.
93811;40;Austria;100-Holding Account;Ziegelwerk Eberschwang Gesellschaft m.b.H.
104012;1091;Germany;100-Holding Account;Uniper Energy Storage GmbH
98856;72;Spain;100-Holding Account;Canteras de Jun, S.L.
93812;15;Austria;100-Holding Account;voestalpine Stahl GmbH
104013;421;Germany;100-Holding Account;Wienerberger GmbH
98857;166;Spain;100-Holding Account;Financiera Maderera, S.A.
93813;52;Austria;100-Holding Account;Ziegelwerk Eder GmbH
104014;1092;Germany;100-Holding Account;Stadtwerke Gotha GmbH
93814;54;Austria;100-Holding Account;Ziegelwerk Eder GmbH
98858;168;Spain;100-Holding Account;PeroxyChem Spain, S.L.U.
104015;676;Germany;100-Holding Account;PreussenElektra GmbH
93815;30;Austria;100-Holding Account;Ziegelwerk Lizzi GmbH
98859;179;Spain;100-Holding Account;Torraspapel, S.A.
115468;209402;United Kingdom;100-Holding Account;RWG (Repairs and Overhauls) Limited
104016;1093;Germany;100-Holding Account;Bauer Property GmbH & Co. KG
93816;22;Austria;100-Holding Account;Ziegelwerk Pichler Wels Gesellschaft m.b.H.
98860;206;Spain;100-Holding Account;Iberdrola Generación Térmica, S.L.
115469;209522;France;100-Holding Account;COLAS PROJECTS
104017;1094;Germany;100-Holding Account;Olenex Edible Oils GmbH
93817;16;Austria;100-Holding Account;voestalpine Stahl GmbH
115470;209322;United Kingdom;100-Holding Account;Clyne Power Limited
98861;80;Spain;100-Holding Account;CERÁMICA DE CAMPANILLAS, S.L.
104018;1095;Germany;100-Holding Account;Stadtwerke Düsseldorf AG
93818;92;Austria;100-Holding Account;Vittorio Nicoloso
115471;209323;United Kingdom;100-Holding Account;Ogmore Power Limited
104019;1096;Germany;100-Holding Account;Stadtwerke Tübingen GmbH
98862;209;Spain;100-Holding Account;UNIÓN FENOSA GENERACIÓN, S.A.
93819;17;Austria;100-Holding Account;voestalpine Stahl GmbH
98863;216;Spain;100-Holding Account;Cerámica del Principado
104020;167;Germany;100-Holding Account;Fels-Werke GmbH
93820;88;Austria;100-Holding Account;SENFTENBACHER Ziegelwerk Flotzinger GmbH & Co KG
104021;1097;Germany;100-Holding Account;eins energie in sachsen GmbH & Co. KG
98864;228;Spain;100-Holding Account;Unión Eléctrica de Canarias Generación, S.A.U.
109729;204272;Ireland;100-Holding Account;Kellogg Aviation Company
98865;230;Spain;100-Holding Account;Cogeneración de Tenerife, S.A.
104022;1098;Germany;100-Holding Account;eins energie in sachsen GmbH & Co. KG
109730;204219;Germany;100-Holding Account;Real Alloy Germany GmbH
98866;84;Spain;100-Holding Account;Dolores García Bazataqui, S.L.
104023;422;Germany;100-Holding Account;Gebr. Laumans GmbH & Co. KG
109731;204254;Germany;100-Holding Account;Real Alloy Germany GmbH
93824;123;Austria;100-Holding Account;Getzner Textil AG
98867;237;Spain;100-Holding Account;Repsol Química, SA
104024;1099;Germany;100-Holding Account;Süd-Chemie AG
109732;204255;Germany;100-Holding Account;Real Alloy Germany GmbH
93825;70;Austria;100-Holding Account;Ziegelei Hilti, Mettauer GmbH
98868;245;Spain;100-Holding Account;Terreal España de Cerámicas S.A.U
104025;677;Germany;100-Holding Account;PreussenElektra GmbH
109733;204253;Germany;100-Holding Account;Eisenwerk Brühl GmbH
93826;29;Austria;100-Holding Account;Weindl Gesellschaft m.b.H.
98869;253;Spain;100-Holding Account;AB AZUCARERA IBERIA, S.L.
104026;1100;Germany;100-Holding Account;AUDI Aktiengesellschaft
93827;124;Austria;100-Holding Account;Mayr-Melnhof Karton Gesellschaft m.b.H.
104027;1101;Germany;100-Holding Account;HBG - Heizwerkbetriebsgesellschaft Reutlingen mbH
98870;260;Spain;100-Holding Account;DESIMPACTO DE PURINES TURÉGANO, S.A.U.
93828;125;Austria;100-Holding Account;Mayr-Melnhof Karton Gesellschaft m.b.H.
98871;264;Spain;100-Holding Account;Montefibre Hispania, S.A.
104028;1102;Germany;100-Holding Account;Technische Werke Ludwigshafen am Rhein Aktiengesellschaft
93829;126;Austria;100-Holding Account;Norske Skog Bruck GmbH
98872;269;Spain;100-Holding Account;ENERGYWORKS VIT-VALL, S.L.
104029;168;Germany;100-Holding Account;Fels-Werke GmbH
93830;103;Austria;100-Holding Account;Kelag Energie & Wärme GmbH
104030;1103;Germany;100-Holding Account;Wintershall DEA GmbH
98873;89;Spain;100-Holding Account;Cerámica Famorga de Bailén, S.L.
115488;209542;Spain;100-Holding Account;DESIMPACTO DE PURINES ERESMA. S.A.
93831;105;Austria;100-Holding Account;Kelag Energie & Wärme GmbH
104031;1104;Germany;100-Holding Account;Energieversorgung Leverkusen GmbH & Co. KG (EVL)
98874;294;Spain;100-Holding Account;CERÁMICAS SAZA, S.A.
93832;102;Austria;100-Holding Account;Walther GmbH
98875;301;Spain;100-Holding Account;Verescence La Granja, S.L.
104032;1105;Germany;100-Holding Account;Koelnmesse GmbH
93833;127;Austria;100-Holding Account;EVN Wärme GmbH
104033;1106;Germany;100-Holding Account;Mainova EnergieDienste GmbH
98876;90;Spain;100-Holding Account;Cerámica Gayga, S.L.
93834;128;Austria;100-Holding Account;EVN Wärme GmbH
98877;302;Spain;100-Holding Account;VERALLIA SPAIN, S.A.
104034;678;Germany;100-Holding Account;Raschig GmbH
93835;129;Austria;100-Holding Account;EVN Wärme GmbH
98878;304;Spain;100-Holding Account;Cemex España Operaciones, S.L.U.
104035;1107;Germany;100-Holding Account;Koelnmesse GmbH
93836;130;Austria;100-Holding Account;Baxter AG
98879;308;Spain;100-Holding Account;ENERGÍAS DE VILLARRUBIA, S.L.
104036;1108;Germany;100-Holding Account;Warsteiner Brauerei Haus Cramer KG
109751;204292;France;100-Holding Account;AXENS
98880;316;Spain;100-Holding Account;FERTIMOLINA, S.A.
93837;131;Austria;100-Holding Account;EVN Wärme GmbH
104037;423;Germany;100-Holding Account;Deppe Backstein-Keramik GmbH
109752;204293;France;100-Holding Account;WINOA
98881;319;Spain;100-Holding Account;Mostos Vinos y Alcoholes, S.A.
104038;1109;Germany;100-Holding Account;Volkswagen Sachsen GmbH
93838;132;Austria;100-Holding Account;EVN Wärme GmbH
109753;202296;Italy;100-Holding Account;Forge Monchieri S.p.A.
98882;324;Spain;100-Holding Account;Iberdrola Generación Térmica, S.L.
104039;169;Germany;100-Holding Account;Köhler Kalk GmbH
93839;133;Austria;100-Holding Account;EVN Wärme GmbH
98883;335;Spain;100-Holding Account;Mazarrón Tejas, S.L.
104040;1110;Germany;100-Holding Account;Stadtwerke Rosenheim GmbH & Co. KG
93840;134;Austria;100-Holding Account;EVN Wärmekraftwerke GmbH
98884;100;Spain;100-Holding Account;Cerámica la Parada, S.L.
93841;135;Austria;100-Holding Account;EVN Wärmekraftwerke GmbH
104041;1111;Germany;100-Holding Account;GB Foods Production Deutschland GmbH
109759;202703;Austria;100-Holding Account;voestalpine Tubulars GmbH & Co KG
115508;209562;France;100-Holding Account;CHU DE NIMES
93842;136;Austria;100-Holding Account;EVN Wärmekraftwerke GmbH
98885;343;Spain;100-Holding Account;Cerámica Las Losas, S.L.
104042;1112;Germany;100-Holding Account;Nilit Germany GmbH
115509;209563;France;100-Holding Account;ANNECY BIO-CHALEUR
109760;204299;France;100-Holding Account;NANCY ENROBES
104043;1113;Germany;100-Holding Account;Energieservice Westfalen Weser GmbH
98886;351;Spain;100-Holding Account;Cerámica Zamora, S.A.
93843;137;Austria;100-Holding Account;EVN Wärme GmbH
109761;204301;Spain;100-Holding Account;Brisair
98887;114;Spain;100-Holding Account;Cerámica Manuel Siles, S.A
93844;138;Austria;100-Holding Account;W. Hamburger GmbH
104044;1114;Germany;100-Holding Account;Stadtwerke Lutherstadt Wittenberg GmbH
109762;204302;Spain;100-Holding Account;J.W. Childs Associates
93845;140;Austria;100-Holding Account;voestalpine BÖHLER Edelstahl GmbH & Co KG
104045;679;Germany;100-Holding Account;Delkeskamp Verpackungswerke GmbH
98888;363;Spain;100-Holding Account;Hermanos Ortiz Bravo, S.A.
93846;139;Austria;100-Holding Account;voestalpine BÖHLER Edelstahl GmbH & Co KG
104046;1115;Germany;100-Holding Account;B. Braun Melsungen Aktiengesellschaft
98889;374;Spain;100-Holding Account;Mazarrón Termoarcilla, S.L.
104047;1116;Germany;100-Holding Account;BASF SE
98890;375;Spain;100-Holding Account;Nueva Cerámica Moderna, S.L.
93848;141;Austria;100-Holding Account;Ziegelwerk Pichler Wels Gesellschaft m.b.H.
104048;1117;Germany;100-Holding Account;BASF SE
